experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,11,75,5,0.9067,0.9135,0.827,1.8,0.9067,0.63,1.0,1.0,0.63,0.4467,0.1833,0.1833,0.9,0.9643,0.5283,0.4904,0.5391,0.0487,,0.6426,0.4904,0.5075,0.0171,34,92,0,67,34,25,0.6167,1.0,0.5965,0.5109,0.5397,0.6717,0.5327,0.5079,15,285,230,"{""main_baseline_neutral"": 0.6167}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5397}","{""main_baseline_neutral"": 0.05}",0.0816,,0.6167,1.0,0.605,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.9067,0.9135,0.827,2.4,0.9067,0.6517,1.0,1.0,0.6517,0.4317,0.22,0.22,0.8986,0.9643,0.5565,0.4904,0.5444,0.054,,0.6504,0.4904,0.5121,0.0217,43,105,0,67,43,38,0.6183,1.0,0.5982,0.5152,0.544,0.6745,0.5371,0.5112,15,285,230,"{""main_baseline_neutral"": 0.6183}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.544}","{""main_baseline_neutral"": 0.0633}",0.1248,,0.6217,1.0,0.6083,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.8667,0.8926,0.7853,3.2,0.8667,0.6183,1.0,1.0,0.6183,0.4333,0.185,0.185,0.863,0.9429,0.5196,0.4898,0.5354,0.0456,,0.6337,0.4898,0.5054,0.0156,50,89,0,66,50,23,0.6083,1.0,0.5877,0.5043,0.5332,0.6619,0.5264,0.5037,15,285,230,"{""main_baseline_neutral"": 0.6083}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5332}","{""main_baseline_neutral"": 0.0267}",0.0863,,0.6083,1.0,0.6,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.9067,0.9135,0.827,2.6,0.9067,0.6717,1.0,1.0,0.6717,0.4417,0.23,0.23,0.9,0.9786,0.5783,0.4892,0.5462,0.057,,0.6521,0.4892,0.5139,0.0247,47,109,0,67,47,42,0.6267,1.0,0.607,0.5217,0.5444,0.6692,0.5378,0.5117,15,285,230,"{""main_baseline_neutral"": 0.6267}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5444}","{""main_baseline_neutral"": 0.0567}",0.1366,,0.6167,1.0,0.61,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,15,75,5,0.8933,0.9038,0.8076,2.8,0.8933,0.6517,0.9333,0.9333,0.6517,0.4417,0.21,0.21,0.8904,0.9714,0.5543,0.49,0.5429,0.0529,,0.6476,0.49,0.5111,0.0211,49,101,0,68,49,33,0.6217,0.9333,0.6053,0.5174,0.5434,0.6476,0.5379,0.5112,15,285,230,"{""main_baseline_neutral"": 0.6217}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5434}","{""main_baseline_neutral"": 0.04}",0.1126,,0.6217,1.0,0.6117,300,0.9333,0.8667,1,14,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,16,75,5,0.9067,0.9123,0.8246,1.8,0.9067,0.6467,1.0,1.0,0.6467,0.4583,0.1884,0.1884,0.9028,0.95,0.5543,0.4916,0.5435,0.0519,,0.6505,0.4916,0.511,0.0194,35,102,0,67,35,35,0.6267,1.0,0.607,0.5261,0.5443,0.6782,0.5373,0.512,15,285,230,"{""main_baseline_neutral"": 0.6267}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5443}","{""main_baseline_neutral"": 0.0667}",0.096,,0.6133,1.0,0.6083,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,17,75,5,0.8533,0.8979,0.7958,2.4,0.8533,0.6433,0.9333,0.9333,0.6433,0.43,0.2133,0.2133,0.875,0.95,0.55,0.4892,0.5387,0.0495,,0.6376,0.4892,0.5086,0.0194,50,100,0,63,50,37,0.6083,0.9333,0.5912,0.5065,0.537,0.6542,0.5308,0.5065,15,285,230,"{""main_baseline_neutral"": 0.6083}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.537}","{""main_baseline_neutral"": 0.0333}",0.12,,0.6067,1.0,0.605,300,0.9333,0.8667,1,14,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,18,75,5,0.9067,0.9135,0.827,3.0,0.9067,0.65,1.0,1.0,0.65,0.4483,0.2017,0.2017,0.9014,0.9714,0.5522,0.4895,0.5423,0.0528,,0.6521,0.4895,0.5088,0.0193,37,94,0,68,37,26,0.6183,1.0,0.5982,0.5109,0.5435,0.663,0.5372,0.5108,15,285,230,"{""main_baseline_neutral"": 0.6183}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5435}","{""main_baseline_neutral"": 0.07}",0.1039,,0.6133,1.0,0.6117,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,19,120,8,0.85,0.8697,0.7156,0.9545,0.85,0.6817,0.9333,0.9333,0.6817,0.4467,0.235,0.235,0.8455,0.9342,0.596,0.49,0.5576,0.0676,,0.6848,0.49,0.5144,0.0244,36,113,0,68,36,45,0.6333,0.9333,0.6175,0.5379,0.5579,0.7459,0.548,0.5146,15,285,224,"{""main_baseline_neutral"": 0.6333}","{""main_baseline_neutral"": 76}","{""main_baseline_neutral"": 0.5579}","{""main_baseline_neutral"": 0.1267}",0.1493,,0.62,1.0,0.6083,300,0.9231,0.8462,1,12,0,0,13,0,0,support_report_2,negative_leaning,high_consensus,8
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,20,75,5,0.9067,0.9135,0.827,0.8,0.9067,0.64,1.0,1.0,0.64,0.4417,0.1983,0.1983,0.9028,0.95,0.5457,0.4903,0.5417,0.0514,,0.6471,0.4903,0.5096,0.0193,41,96,0,65,41,31,0.62,1.0,0.6,0.5196,0.5424,0.6894,0.5347,0.5098,15,285,230,"{""main_baseline_neutral"": 0.62}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5424}","{""main_baseline_neutral"": 0.07}",0.104,,0.6183,1.0,0.605,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,21,75,5,0.8533,0.8385,0.6503,2.6,0.8533,0.6433,0.9333,0.9333,0.6433,0.4317,0.2116,0.2116,0.8493,0.9429,0.5522,0.4882,0.5372,0.049,,0.6323,0.4882,0.5083,0.0201,49,94,0,66,49,28,0.61,0.9333,0.593,0.5109,0.5379,0.6527,0.5319,0.5085,15,285,230,"{""main_baseline_neutral"": 0.61}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5379}","{""main_baseline_neutral"": 0.0267}",0.1205,,0.6067,1.0,0.6,300,0.9333,0.8667,1,14,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,22,75,5,0.9067,0.9135,0.827,3.2,0.9067,0.6417,1.0,1.0,0.6417,0.4383,0.2034,0.2034,0.9028,0.9786,0.5391,0.4905,0.542,0.0515,,0.6546,0.4905,0.5077,0.0172,43,97,0,67,43,30,0.625,1.0,0.6053,0.5174,0.5427,0.6675,0.5361,0.5089,15,285,230,"{""main_baseline_neutral"": 0.625}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5427}","{""main_baseline_neutral"": 0.0767}",0.1008,,0.6133,1.0,0.6117,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,23,90,6,0.8222,0.8483,0.6522,1.5,0.8222,0.63,0.9333,0.9333,0.63,0.43,0.2,0.2,0.814,0.9444,0.5307,0.4888,0.5379,0.0491,,0.6368,0.4888,0.5067,0.0179,54,92,0,66,54,26,0.6167,0.9333,0.6,0.5154,0.5395,0.7005,0.5311,0.5078,15,285,228,"{""main_baseline_neutral"": 0.6167}","{""main_baseline_neutral"": 72}","{""main_baseline_neutral"": 0.5395}","{""main_baseline_neutral"": 0.0367}",0.1007,,0.6117,1.0,0.5983,300,0.9333,0.8667,1,14,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.8667,0.8671,0.7341,2.4,0.8667,0.6467,1.0,1.0,0.6467,0.4667,0.18,0.18,0.8714,0.95,0.5543,0.4919,0.5404,0.0485,,0.64,0.4919,0.5101,0.0182,30,96,0,63,30,33,0.62,1.0,0.6,0.5196,0.542,0.6723,0.5351,0.5117,15,285,230,"{""main_baseline_neutral"": 0.62}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.542}","{""main_baseline_neutral"": 0.0433}",0.0876,,0.6067,1.0,0.6033,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,25,225,15,0.8889,0.8983,0.7696,0.7704,0.8889,0.8133,1.0,1.0,0.8133,0.44,0.3733,0.3733,0.8878,0.9667,0.7476,0.4882,0.6179,0.1297,,0.7973,0.4882,0.541,0.0528,42,190,0,86,42,104,0.82,1.0,0.8105,0.7548,0.6173,0.8914,0.6029,0.5409,15,285,210,"{""main_baseline_neutral"": 0.82}","{""main_baseline_neutral"": 90}","{""main_baseline_neutral"": 0.6173}","{""main_baseline_neutral"": 0.2233}",0.3076,,0.7317,1.0,0.64,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9123,0.8246,3.2,0.9067,0.6633,1.0,1.0,0.6633,0.4567,0.2066,0.2066,0.9028,0.9786,0.5674,0.4904,0.5456,0.0552,,0.6533,0.4904,0.5128,0.0224,40,102,0,67,40,35,0.6233,1.0,0.6035,0.5152,0.5434,0.6605,0.5372,0.5105,15,285,230,"{""main_baseline_neutral"": 0.6233}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5434}","{""main_baseline_neutral"": 0.07}",0.1107,,0.62,1.0,0.6117,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,27,120,8,0.8667,0.8627,0.6914,1.3864,0.8667,0.6617,1.0,1.0,0.6617,0.4267,0.235,0.235,0.8621,0.9474,0.5647,0.4876,0.5572,0.0696,,0.6889,0.4876,0.5126,0.025,50,115,0,74,50,41,0.6467,1.0,0.6281,0.5402,0.5567,0.761,0.5459,0.5115,15,285,224,"{""main_baseline_neutral"": 0.6467}","{""main_baseline_neutral"": 76}","{""main_baseline_neutral"": 0.5567}","{""main_baseline_neutral"": 0.1233}",0.138,,0.6283,1.0,0.6167,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,8
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,1.6,0.9067,0.67,1.0,1.0,0.67,0.4567,0.2133,0.2133,0.9067,0.9571,0.5826,0.4897,0.5434,0.0537,,0.6499,0.4897,0.511,0.0213,36,110,0,66,36,44,0.6217,1.0,0.6018,0.5196,0.543,0.6815,0.5357,0.5105,15,285,230,"{""main_baseline_neutral"": 0.6217}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.543}","{""main_baseline_neutral"": 0.0533}",0.1259,,0.615,1.0,0.6083,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,29,135,9,0.8444,0.8732,0.7414,1.1754,0.8444,0.6767,0.8667,0.8667,0.6767,0.4167,0.26,0.26,0.84,0.9551,0.5788,0.4883,0.5607,0.0724,,0.6948,0.4883,0.5136,0.0253,50,116,0,73,50,43,0.6417,0.8667,0.6298,0.5405,0.559,0.7388,0.5495,0.5126,15,285,222,"{""main_baseline_neutral"": 0.6417}","{""main_baseline_neutral"": 78}","{""main_baseline_neutral"": 0.559}","{""main_baseline_neutral"": 0.1533}",0.1621,,0.6283,1.0,0.6083,300,0.9167,0.8333,1,11,0,0,12,0,0,support_report_2,negative_leaning,high_consensus,9
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.9067,0.9135,0.827,1.6,0.9067,0.6583,1.0,1.0,0.6583,0.4367,0.2216,0.2216,0.9014,0.9643,0.5652,0.4897,0.5432,0.0535,,0.6506,0.4897,0.5106,0.0209,44,107,0,65,44,42,0.6233,1.0,0.6035,0.5196,0.5439,0.6842,0.5365,0.5114,15,285,230,"{""main_baseline_neutral"": 0.6233}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5439}","{""main_baseline_neutral"": 0.0633}",0.1285,,0.615,1.0,0.6067,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
