experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,11,135,9,0.6815,0.7938,0.4429,1.7297,0.6815,0.5417,0.9333,0.9333,0.5417,0.445,0.0967,0.0967,0.6748,0.8361,0.4665,0.4921,0.5236,0.0315,,0.6369,0.4921,0.4947,0.0026,39,97,0,59,39,38,0.5567,0.9333,0.5368,0.4854,0.5252,0.7516,0.5132,0.4963,15,285,239,"{""main_baseline_neutral"": 0.5567}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5252}","{""main_baseline_neutral"": 0.0567}",0.0215,,0.57,1.0,0.5633,300,0.9333,0.8667,1,14,0,6,7,2,0,support_report_2,negative_leaning,high_consensus,9
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.9067,0.9135,0.827,1.45,0.9067,0.6117,1.0,1.0,0.6117,0.445,0.1667,0.1667,0.9014,0.9909,0.5265,0.4916,0.5343,0.0427,,0.6773,0.4916,0.5022,0.0106,39,83,0,54,39,29,0.5933,1.0,0.5719,0.5041,0.5332,0.7047,0.5242,0.5014,15,285,245,"{""main_baseline_neutral"": 0.5933}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5332}","{""main_baseline_neutral"": 0.05}",0.0815,,0.5933,1.0,0.5883,300,1.0,1.0,0,14,0,10,1,3,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,13,225,15,0.5422,0.7159,0.2123,0.9605,0.5422,0.4333,0.5333,0.5333,0.4333,0.4383,-0.005,-0.005,0.5584,0.5479,0.3965,0.4884,0.5009,0.0125,,0.5637,0.4884,0.4808,-0.0076,39,114,0,55,39,59,0.415,0.5333,0.4088,0.3877,0.4999,0.6352,0.4927,0.4792,15,285,227,"{""main_baseline_neutral"": 0.415}","{""main_baseline_neutral"": 73}","{""main_baseline_neutral"": 0.4999}","{""main_baseline_neutral"": 0.0567}",-0.0418,,0.5,0.7333,0.5267,300,0.5833,0.1667,5,7,0,6,3,3,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,14,225,15,0.7378,0.8898,0.6374,0.7987,0.7378,0.5667,1.0,1.0,0.5667,0.4467,0.12,0.12,0.7696,0.7746,0.5022,0.4903,0.5415,0.0512,,0.6794,0.4903,0.4988,0.0085,38,94,0,63,38,31,0.5633,1.0,0.5404,0.4978,0.5419,0.8542,0.5255,0.4993,15,285,229,"{""main_baseline_neutral"": 0.5633}","{""main_baseline_neutral"": 71}","{""main_baseline_neutral"": 0.5419}","{""main_baseline_neutral"": 0.08}",0.0555,,0.5783,1.0,0.57,300,1.0,1.0,0,14,0,2,8,4,0,support_report_2,negative_leaning,high_consensus,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,15,120,8,0.85,0.8511,0.7022,0.9245,0.85,0.6133,0.8667,0.8667,0.6133,0.44,0.1733,0.1733,0.8482,0.9478,0.5172,0.4901,0.5447,0.0546,,0.6926,0.4901,0.5022,0.0121,46,86,0,62,46,24,0.5983,0.8667,0.5842,0.5021,0.5468,0.7632,0.5354,0.5044,15,285,233,"{""main_baseline_neutral"": 0.5983}","{""main_baseline_neutral"": 67}","{""main_baseline_neutral"": 0.5468}","{""main_baseline_neutral"": 0.0967}",0.0772,,0.6017,1.0,0.6,300,0.9286,0.8571,1,13,0,8,3,3,0,support_report_2,negative_leaning,high_consensus,8
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,16,90,6,0.7444,0.8574,0.6925,1.4375,0.7444,0.5617,1.0,1.0,0.5617,0.4283,0.1334,0.1334,0.8158,0.8793,0.4855,0.4873,0.5229,0.0356,,0.6336,0.4873,0.4963,0.009,47,77,0,50,47,27,0.5667,1.0,0.5439,0.4938,0.5233,0.7202,0.513,0.4963,15,285,242,"{""main_baseline_neutral"": 0.5667}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5233}","{""main_baseline_neutral"": 0.0567}",0.0572,,0.5733,1.0,0.5717,300,1.0,1.0,0,15,0,6,7,2,0,support_report_2,negative_leaning,high_consensus,6
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,17,210,14,0.6333,0.7711,0.2799,1.6304,0.6333,0.44,1.0,1.0,0.44,0.465,-0.025,-0.025,0.6531,0.6875,0.3618,0.49,0.507,0.017,,0.6024,0.49,0.4768,-0.0132,33,130,0,67,33,63,0.4767,1.0,0.4491,0.4079,0.5083,0.7612,0.495,0.478,15,285,228,"{""main_baseline_neutral"": 0.4767}","{""main_baseline_neutral"": 72}","{""main_baseline_neutral"": 0.5083}","{""main_baseline_neutral"": 0.0733}",-0.1032,,0.5233,0.9655,0.55,300,1.0,1.0,0,15,0,9,3,3,0,support_report_2,negative_leaning,high_consensus,14
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,18,75,5,0.9067,0.9135,0.827,1.8125,0.9067,0.605,1.0,1.0,0.605,0.455,0.15,0.15,0.9041,0.9831,0.5124,0.4918,0.5345,0.0427,,0.6663,0.4918,0.5022,0.0104,33,91,0,59,33,32,0.595,1.0,0.5737,0.5,0.5341,0.7143,0.5247,0.5016,15,285,241,"{""main_baseline_neutral"": 0.595}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5341}","{""main_baseline_neutral"": 0.05}",0.0574,,0.595,1.0,0.5967,300,1.0,1.0,0,15,0,7,7,1,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,19,75,5,0.8667,0.8854,0.7708,1.7647,0.8667,0.5767,1.0,1.0,0.5767,0.4467,0.13,0.13,0.8611,0.9741,0.4814,0.4918,0.529,0.0372,,0.6482,0.4918,0.5004,0.0086,44,92,0,55,44,37,0.5867,1.0,0.5649,0.4959,0.5273,0.6927,0.5186,0.4986,15,285,242,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5273}","{""main_baseline_neutral"": 0.0333}",0.0347,,0.5867,1.0,0.585,300,1.0,1.0,0,15,0,8,4,3,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,20,90,6,0.7889,0.8533,0.5774,2.1429,0.7889,0.5683,1.0,1.0,0.5683,0.4433,0.125,0.125,0.7927,0.9274,0.4748,0.4877,0.5265,0.0388,,0.6424,0.4877,0.4963,0.0086,42,87,0,59,42,28,0.5883,1.0,0.5667,0.4979,0.5273,0.7062,0.5179,0.4972,15,285,238,"{""main_baseline_neutral"": 0.5883}","{""main_baseline_neutral"": 62}","{""main_baseline_neutral"": 0.5273}","{""main_baseline_neutral"": 0.04}",0.0315,,0.5917,1.0,0.5817,300,1.0,1.0,0,14,0,8,2,4,0,support_report_2,negative_leaning,high_consensus,6
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,21,180,12,0.5722,0.8458,0.2431,1.177,0.5722,0.4317,1.0,1.0,0.4317,0.45,-0.0183,-0.0183,0.5882,0.597,0.3841,0.4901,0.4973,0.0072,,0.5674,0.4901,0.4772,-0.0129,42,113,0,59,42,54,0.4217,1.0,0.3912,0.3734,0.4958,0.7624,0.4818,0.4752,15,285,233,"{""main_baseline_neutral"": 0.4217}","{""main_baseline_neutral"": 67}","{""main_baseline_neutral"": 0.4958}","{""main_baseline_neutral"": 0.0433}",-0.0659,,0.485,0.7917,0.5183,300,1.0,1.0,0,15,0,4,11,0,0,support_report_2,negative_leaning,high_consensus,12
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,22,225,15,0.6311,0.7945,0.4323,0.8591,0.6311,0.495,0.9333,0.9333,0.495,0.425,0.07,0.07,0.62,0.6513,0.442,0.4878,0.5259,0.0381,,0.6278,0.4878,0.4912,0.0034,61,103,0,63,61,40,0.525,0.9333,0.5035,0.4866,0.5277,0.8265,0.5119,0.4933,15,285,224,"{""main_baseline_neutral"": 0.525}","{""main_baseline_neutral"": 76}","{""main_baseline_neutral"": 0.5277}","{""main_baseline_neutral"": 0.0867}",0.017,,0.5533,0.8857,0.55,300,0.9231,0.8462,1,12,0,8,4,1,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,23,225,15,0.4756,0.6775,0.1472,0.7086,0.4756,0.4517,0.5333,0.5333,0.4517,0.4433,0.0084,0.0084,0.4732,0.473,0.4447,0.4915,0.5029,0.0114,,0.5444,0.4915,0.4894,-0.0021,40,89,0,54,40,35,0.4683,0.5333,0.4649,0.4646,0.5035,0.6665,0.4949,0.4896,15,285,226,"{""main_baseline_neutral"": 0.4683}","{""main_baseline_neutral"": 74}","{""main_baseline_neutral"": 0.5035}","{""main_baseline_neutral"": 0.0467}",0.0014,,0.4967,0.6667,0.5183,300,0.5,0.0,7,7,0,5,4,5,0,split,mixed,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.88,0.894,0.788,1.5,0.88,0.59,0.9333,0.9333,0.59,0.4533,0.1367,0.1367,0.8714,0.9576,0.5,0.4906,0.5295,0.0389,,0.6504,0.4906,0.4998,0.0092,40,82,0,56,40,26,0.5867,0.9333,0.5684,0.4979,0.5298,0.6868,0.5215,0.4997,15,285,241,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5298}","{""main_baseline_neutral"": 0.0333}",0.0467,,0.59,1.0,0.5867,300,0.9286,0.8571,1,13,0,8,4,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,25,225,15,0.7156,0.8469,0.626,1.2635,0.7156,0.5417,0.7333,0.7333,0.5417,0.4517,0.09,0.09,0.733,0.7468,0.4709,0.492,0.5373,0.0453,,0.6588,0.492,0.4953,0.0033,39,85,0,60,39,25,0.5617,0.7333,0.5526,0.4933,0.5383,0.8235,0.5233,0.4958,15,285,223,"{""main_baseline_neutral"": 0.5617}","{""main_baseline_neutral"": 77}","{""main_baseline_neutral"": 0.5383}","{""main_baseline_neutral"": 0.0833}",0.0192,,0.5683,1.0,0.5633,300,0.6667,0.3333,4,8,0,4,3,5,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9123,0.8246,1.4118,0.9067,0.5933,1.0,1.0,0.5933,0.4433,0.15,0.15,0.9028,0.9828,0.5,0.4901,0.5314,0.0413,,0.661,0.4901,0.5004,0.0103,34,78,0,56,34,22,0.5917,1.0,0.5702,0.4979,0.5307,0.7081,0.5214,0.499,15,285,242,"{""main_baseline_neutral"": 0.5917}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5307}","{""main_baseline_neutral"": 0.0533}",0.0567,,0.5933,1.0,0.5883,300,1.0,1.0,0,13,0,7,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,27,225,15,0.6489,0.7548,0.4129,1.1126,0.6489,0.4817,0.9333,0.9333,0.4817,0.4483,0.0334,0.0334,0.6537,0.6757,0.4181,0.4904,0.5183,0.0279,,0.6198,0.4904,0.485,-0.0054,35,113,0,64,35,49,0.5033,0.9333,0.4807,0.4513,0.518,0.8392,0.5011,0.4848,15,285,226,"{""main_baseline_neutral"": 0.5033}","{""main_baseline_neutral"": 74}","{""main_baseline_neutral"": 0.518}","{""main_baseline_neutral"": 0.0667}",-0.0302,,0.5367,0.8857,0.555,300,1.0,1.0,0,13,0,7,5,1,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.7467,0.8545,0.5432,1.6,0.7467,0.5517,1.0,1.0,0.5517,0.4433,0.1084,0.1084,0.7606,0.825,0.4833,0.4906,0.519,0.0284,,0.6099,0.4906,0.4963,0.0057,46,91,0,55,46,36,0.5633,1.0,0.5404,0.4979,0.5184,0.6946,0.5091,0.4953,15,285,240,"{""main_baseline_neutral"": 0.5633}","{""main_baseline_neutral"": 60}","{""main_baseline_neutral"": 0.5184}","{""main_baseline_neutral"": 0.0267}",0.04,,0.5683,1.0,0.5717,300,1.0,1.0,0,14,0,10,1,3,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,29,75,5,0.2533,0.8049,-0.4922,1.3182,0.2533,0.4,0.2,0.2,0.4,0.4483,-0.0483,-0.0483,0.2308,0.2736,0.4271,0.4892,0.4812,-0.008,,0.4632,0.4892,0.4851,-0.0041,39,82,0,42,39,40,0.4333,0.2,0.4456,0.4717,0.4816,0.4562,0.4829,0.4861,15,285,247,"{""main_baseline_neutral"": 0.4333}","{""main_baseline_neutral"": 53}","{""main_baseline_neutral"": 0.4816}","{""main_baseline_neutral"": 0.0067}",-0.0212,,0.46,0.5,0.49,300,0.9,-0.8,9,1,0,4,1,5,0,support_report_1,positive_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,30,90,6,0.8222,0.8643,0.6241,1.5172,0.8222,0.585,1.0,1.0,0.585,0.425,0.16,0.16,0.8182,0.9344,0.4958,0.4897,0.5273,0.0376,,0.6472,0.4897,0.4967,0.007,55,79,0,59,55,20,0.5867,1.0,0.5649,0.4979,0.5271,0.6946,0.5183,0.4966,15,285,239,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5271}","{""main_baseline_neutral"": 0.0467}",0.0708,,0.5933,1.0,0.585,300,1.0,1.0,0,15,0,4,7,4,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,75,5,0.9067,0.9135,0.827,1.0952,0.9067,0.5917,1.0,1.0,0.5917,0.435,0.1567,0.1567,0.9014,0.9722,0.5081,0.4909,0.5342,0.0433,,0.6767,0.4909,0.5029,0.012,47,87,0,51,47,36,0.5867,1.0,0.5649,0.502,0.5341,0.734,0.5236,0.502,15,285,246,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5341}","{""main_baseline_neutral"": 0.06}",0.0731,,0.5867,1.0,0.5817,300,1.0,1.0,0,14,0,9,1,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.9067,0.9135,0.827,1.0,0.9067,0.5817,1.0,1.0,0.5817,0.4483,0.1334,0.1334,0.9041,0.9722,0.4959,0.49,0.5334,0.0434,,0.6773,0.49,0.5018,0.0118,39,83,0,53,39,30,0.585,1.0,0.5632,0.5,0.5337,0.7136,0.5242,0.5018,15,285,246,"{""main_baseline_neutral"": 0.585}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5337}","{""main_baseline_neutral"": 0.0533}",0.0476,,0.585,1.0,0.5867,300,1.0,1.0,0,15,0,7,2,6,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,75,5,0.9067,0.9135,0.827,1.25,0.9067,0.6017,1.0,1.0,0.6017,0.4467,0.155,0.155,0.9054,0.9727,0.5184,0.4894,0.5341,0.0447,,0.6773,0.4894,0.502,0.0126,38,81,0,54,38,27,0.585,1.0,0.5632,0.498,0.5346,0.7438,0.5236,0.5033,15,285,245,"{""main_baseline_neutral"": 0.585}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5346}","{""main_baseline_neutral"": 0.0467}",0.0717,,0.5867,1.0,0.585,300,1.0,1.0,0,15,0,10,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.9067,0.9135,0.827,1.4444,0.9067,0.5983,1.0,1.0,0.5983,0.4383,0.16,0.16,0.9041,0.9825,0.5082,0.49,0.5331,0.0431,,0.6696,0.49,0.5011,0.0111,47,85,0,57,47,28,0.5917,1.0,0.5702,0.5,0.533,0.7105,0.5237,0.5011,15,285,243,"{""main_baseline_neutral"": 0.5917}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.533}","{""main_baseline_neutral"": 0.0433}",0.0699,,0.5917,1.0,0.5917,300,1.0,1.0,0,15,0,9,2,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,75,5,0.9067,0.9135,0.827,1.75,0.9067,0.5933,1.0,1.0,0.5933,0.455,0.1383,0.1383,0.9,0.9831,0.4979,0.4916,0.5329,0.0413,,0.6679,0.4916,0.4998,0.0082,33,82,0,59,33,23,0.5933,1.0,0.5719,0.4979,0.5339,0.6962,0.5253,0.5015,15,285,241,"{""main_baseline_neutral"": 0.5933}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5339}","{""main_baseline_neutral"": 0.05}",0.0429,,0.5967,1.0,0.5933,300,1.0,1.0,0,15,0,9,2,4,0,support_report_2,negative_leaning,high_consensus,5
