experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.68,0.6993,0.2949,1.5882,0.68,0.5483,0.8667,0.8667,0.5483,0.4483,0.1,0.1,0.68,0.8276,0.4814,0.49,0.5134,0.0234,,0.5851,0.49,0.4962,0.0062,39,73,0,46,39,27,0.5583,0.8667,0.5421,0.4938,0.5137,0.6361,0.5073,0.496,15,285,242,"{""main_baseline_neutral"": 0.5583}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5137}","{""main_baseline_neutral"": 0.03}",0.0331,,0.5633,1.0,0.545,300,0.8667,0.7333,2,13,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,75,5,0.5867,0.6551,0.0353,0.5294,0.5867,0.5167,0.6667,0.6667,0.5167,0.4467,0.07,0.07,0.5946,0.6466,0.4855,0.4894,0.5083,0.0189,,0.56,0.4894,0.4959,0.0065,38,76,0,49,38,27,0.5217,0.6667,0.514,0.4979,0.5088,0.6176,0.503,0.4969,15,285,242,"{""main_baseline_neutral"": 0.5217}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5088}","{""main_baseline_neutral"": 0.0333}",0.0388,,0.5317,0.9444,0.535,300,0.6667,0.3333,5,10,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.52,0.684,0.2524,1.05,0.52,0.5133,0.6667,0.6667,0.5133,0.4383,0.075,0.075,0.527,0.6727,0.4776,0.49,0.5063,0.0163,,0.5555,0.49,0.4952,0.0052,47,64,0,39,47,25,0.5167,0.6667,0.5088,0.4959,0.5062,0.588,0.5019,0.4952,15,285,245,"{""main_baseline_neutral"": 0.5167}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5062}","{""main_baseline_neutral"": 0.0267}",0.0393,,0.5383,1.0,0.5367,300,0.6667,0.3333,5,10,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,75,5,0.8,0.847,0.694,1.125,0.8,0.59,0.8667,0.8667,0.59,0.455,0.135,0.135,0.8,0.8729,0.5207,0.4916,0.5298,0.0382,,0.6372,0.4916,0.5035,0.0119,33,76,0,50,33,26,0.5717,0.8667,0.5561,0.5021,0.5308,0.7077,0.5215,0.505,15,285,241,"{""main_baseline_neutral"": 0.5717}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5308}","{""main_baseline_neutral"": 0.0533}",0.0657,,0.5767,1.0,0.5783,300,0.8667,0.7333,2,13,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,75,5,0.5067,0.7163,0.222,1.65,0.5067,0.47,0.6667,0.6667,0.47,0.4367,0.0333,0.0333,0.5205,0.6,0.4408,0.4865,0.4995,0.013,,0.5467,0.4865,0.4889,0.0024,46,84,0,47,46,37,0.5083,0.6667,0.5,0.4837,0.5005,0.5789,0.4964,0.4899,15,285,245,"{""main_baseline_neutral"": 0.5083}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5005}","{""main_baseline_neutral"": 0.02}",0.0041,,0.5233,1.0,0.53,300,0.6667,0.3333,5,10,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,75,5,0.3467,0.6724,-0.0187,0.5789,0.3467,0.4167,0.4,0.4,0.4167,0.45,-0.0333,-0.0333,0.3514,0.3929,0.4221,0.4899,0.4891,-0.0008,,0.5019,0.4899,0.4862,-0.0037,42,84,0,44,42,40,0.4517,0.4,0.4544,0.4631,0.4892,0.5159,0.4878,0.4862,15,285,244,"{""main_baseline_neutral"": 0.4517}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.4892}","{""main_baseline_neutral"": 0.0233}",-0.0279,,0.4883,0.8182,0.515,300,0.6,-0.2,9,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,75,5,0.3333,0.6891,-0.173,1.0,0.3333,0.41,0.3333,0.3333,0.41,0.4583,-0.0483,-0.0483,0.3333,0.4035,0.4115,0.4901,0.4843,-0.0058,,0.4862,0.4901,0.4838,-0.0063,39,92,0,47,39,45,0.405,0.3333,0.4088,0.4136,0.4815,0.4726,0.482,0.4811,15,285,243,"{""main_baseline_neutral"": 0.405}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4815}","{""main_baseline_neutral"": 0.01}",-0.0468,,0.4717,0.5455,0.4983,300,0.6667,-0.3333,10,5,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,75,5,0.2267,0.7726,-0.429,0.7778,0.2267,0.3517,0.2,0.2,0.3517,0.445,-0.0933,-0.0933,0.2222,0.2544,0.3745,0.4923,0.4771,-0.0152,,0.463,0.4923,0.4804,-0.0119,47,111,0,50,47,61,0.3833,0.2,0.393,0.4177,0.4763,0.4471,0.4778,0.4807,15,285,243,"{""main_baseline_neutral"": 0.3833}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4763}","{""main_baseline_neutral"": 0.0067}",-0.0705,,0.4433,0.3,0.49,300,0.8,-0.6,12,3,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,75,5,0.5733,0.6697,0.2212,0.5455,0.5733,0.5033,0.8,0.8,0.5033,0.4467,0.0566,0.0566,0.5972,0.6321,0.4757,0.4909,0.5054,0.0145,,0.5605,0.4909,0.4936,0.0027,40,68,0,42,40,26,0.515,0.8,0.5,0.4899,0.5064,0.6359,0.4996,0.4944,15,285,247,"{""main_baseline_neutral"": 0.515}","{""main_baseline_neutral"": 53}","{""main_baseline_neutral"": 0.5064}","{""main_baseline_neutral"": 0.04}",0.029,,0.5267,0.8824,0.5333,300,0.8,0.6,3,12,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,11,75,5,0.3467,0.6986,-0.249,0.5556,0.3467,0.4433,0.2,0.2,0.4433,0.4467,-0.0034,-0.0034,0.3467,0.4211,0.4486,0.4904,0.4925,0.0021,,0.5024,0.4904,0.4902,-0.0002,34,84,0,47,34,37,0.4717,0.2,0.486,0.4835,0.4932,0.4702,0.4944,0.4907,15,285,243,"{""main_baseline_neutral"": 0.4717}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4932}","{""main_baseline_neutral"": 0.0133}",0.0019,,0.4967,0.7778,0.5083,300,0.8,-0.6,12,3,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.8133,0.8022,0.5954,1.125,0.8133,0.59,0.9333,0.9333,0.59,0.4317,0.1583,0.1583,0.8133,0.9068,0.5124,0.4904,0.5293,0.0389,,0.6333,0.4904,0.5039,0.0135,43,80,0,52,43,28,0.5783,0.9333,0.5596,0.5,0.529,0.6866,0.5207,0.5033,15,285,241,"{""main_baseline_neutral"": 0.5783}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.529}","{""main_baseline_neutral"": 0.0367}",0.0807,,0.585,1.0,0.5817,300,0.9333,0.8667,1,14,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.44,0.6553,0.122,0.6111,0.44,0.475,0.4667,0.4667,0.475,0.4333,0.0417,0.0417,0.4507,0.5263,0.463,0.4898,0.5021,0.0123,,0.5357,0.4898,0.4943,0.0045,50,65,0,41,50,24,0.4883,0.4667,0.4895,0.4938,0.4999,0.5765,0.4959,0.4925,15,285,243,"{""main_baseline_neutral"": 0.4883}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4999}","{""main_baseline_neutral"": 0.03}",0.0297,,0.5217,1.0,0.53,300,0.5385,-0.0769,7,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.9067,0.9135,0.827,1.125,0.9067,0.6183,1.0,1.0,0.6183,0.4417,0.1766,0.1766,0.9067,0.9576,0.5353,0.4892,0.5369,0.0477,,0.6563,0.4892,0.5076,0.0184,47,85,0,54,47,31,0.59,1.0,0.5684,0.5021,0.5351,0.7347,0.5246,0.5054,15,285,241,"{""main_baseline_neutral"": 0.59}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5351}","{""main_baseline_neutral"": 0.0467}",0.0936,,0.59,1.0,0.5883,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,15,75,5,0.2533,0.7534,-0.4263,1.0,0.2533,0.37,0.2667,0.2667,0.37,0.4417,-0.0717,-0.0717,0.2466,0.2807,0.3909,0.49,0.4786,-0.0114,,0.46,0.49,0.4829,-0.0071,49,104,0,49,49,55,0.4017,0.2667,0.4088,0.4321,0.479,0.4515,0.4805,0.4828,15,285,243,"{""main_baseline_neutral"": 0.4017}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.479}","{""main_baseline_neutral"": 0.0033}",-0.0508,,0.4517,0.2941,0.4817,300,0.7857,-0.5714,11,3,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,16,75,5,0.52,0.6919,0.2595,1.2105,0.52,0.4833,0.7333,0.7333,0.4833,0.4583,0.025,0.025,0.5493,0.6518,0.4447,0.4916,0.5043,0.0127,,0.5549,0.4916,0.4926,0.001,35,80,0,41,35,39,0.5167,0.7333,0.5053,0.4918,0.5051,0.5842,0.5009,0.4937,15,285,244,"{""main_baseline_neutral"": 0.5167}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5051}","{""main_baseline_neutral"": 0.0267}",-0.0136,,0.5317,1.0,0.5333,300,0.7333,0.4667,4,11,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,17,75,5,0.44,0.6483,0.0697,0.5263,0.44,0.4567,0.4667,0.4667,0.4567,0.43,0.0267,0.0267,0.4324,0.5446,0.4365,0.4892,0.496,0.0068,,0.5291,0.4892,0.4884,-0.0008,50,76,0,43,50,33,0.4833,0.4667,0.4842,0.4734,0.4943,0.5408,0.4919,0.4868,15,285,244,"{""main_baseline_neutral"": 0.4833}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.4943}","{""main_baseline_neutral"": 0.02}",0.0065,,0.5167,1.0,0.5133,300,0.5333,-0.0667,8,7,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,18,75,5,0.3733,0.6671,-0.0045,1.1667,0.3733,0.43,0.4,0.4,0.43,0.4483,-0.0183,-0.0183,0.3889,0.4561,0.4239,0.4895,0.4897,0.0002,,0.5104,0.4895,0.4848,-0.0047,37,82,0,43,37,39,0.4567,0.4,0.4596,0.463,0.4909,0.5165,0.4896,0.4866,15,285,243,"{""main_baseline_neutral"": 0.4567}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4909}","{""main_baseline_neutral"": 0.0133}",-0.0244,,0.4983,1.0,0.515,300,0.5714,-0.1429,8,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,19,75,5,0.4267,0.6753,0.118,1.1579,0.4267,0.4483,0.5333,0.5333,0.4483,0.4467,0.0016,0.0016,0.4267,0.5179,0.4324,0.49,0.4974,0.0074,,0.5297,0.49,0.49,0.0,36,81,0,42,36,39,0.4917,0.5333,0.4895,0.4877,0.4977,0.5648,0.4942,0.4904,15,285,244,"{""main_baseline_neutral"": 0.4917}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.4977}","{""main_baseline_neutral"": 0.02}",-0.0143,,0.5083,1.0,0.5267,300,0.5333,0.0667,7,8,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,20,75,5,0.5733,0.6933,0.3224,1.2632,0.5733,0.5183,0.7333,0.7333,0.5183,0.4417,0.0766,0.0766,0.6056,0.6786,0.4816,0.4903,0.5111,0.0208,,0.57,0.4903,0.4976,0.0073,41,71,0,42,41,29,0.5317,0.7333,0.5211,0.5,0.5119,0.649,0.5046,0.4975,15,285,244,"{""main_baseline_neutral"": 0.5317}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5119}","{""main_baseline_neutral"": 0.0333}",0.0399,,0.5383,1.0,0.5383,300,0.7333,0.4667,4,11,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,21,75,5,0.8667,0.8916,0.7832,1.25,0.8667,0.61,0.9333,0.9333,0.61,0.4317,0.1783,0.1783,0.8667,0.9153,0.5353,0.4882,0.5341,0.0459,,0.6487,0.4882,0.506,0.0178,49,80,0,53,49,27,0.5867,0.9333,0.5684,0.5062,0.5347,0.7225,0.5249,0.5061,15,285,241,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5347}","{""main_baseline_neutral"": 0.0567}",0.1036,,0.585,1.0,0.5817,300,0.9333,0.8667,1,14,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,22,75,5,0.5733,0.6707,0.2851,0.5882,0.5733,0.5167,0.7333,0.7333,0.5167,0.4383,0.0784,0.0784,0.589,0.6983,0.4731,0.4905,0.5095,0.019,,0.5725,0.4905,0.4944,0.0039,43,60,0,41,43,19,0.53,0.7333,0.5193,0.4979,0.5102,0.6318,0.5038,0.4957,15,285,242,"{""main_baseline_neutral"": 0.53}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5102}","{""main_baseline_neutral"": 0.0333}",0.0348,,0.5417,1.0,0.5433,300,0.7333,0.4667,4,11,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,23,75,5,0.44,0.6192,0.0442,0.45,0.44,0.4683,0.4,0.4,0.4683,0.43,0.0383,0.0383,0.44,0.5182,0.4571,0.4888,0.4985,0.0097,,0.5282,0.4888,0.4918,0.003,54,73,0,42,54,31,0.4883,0.4,0.493,0.4857,0.5001,0.5481,0.4975,0.4931,15,285,245,"{""main_baseline_neutral"": 0.4883}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5001}","{""main_baseline_neutral"": 0.0267}",0.0271,,0.5083,1.0,0.5233,300,0.6,-0.2,9,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.4667,0.6883,-0.0052,0.9048,0.4667,0.4783,0.4,0.4,0.4783,0.4667,0.0116,0.0116,0.4667,0.5926,0.4533,0.4919,0.5017,0.0098,,0.5422,0.4919,0.4928,0.0009,30,73,0,38,30,35,0.515,0.4,0.5211,0.498,0.5032,0.5222,0.5022,0.4949,15,285,246,"{""main_baseline_neutral"": 0.515}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5032}","{""main_baseline_neutral"": 0.0267}",-0.0134,,0.5217,1.0,0.5233,300,0.6,-0.2,9,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,25,75,5,0.2933,0.7589,-0.4362,0.5294,0.2933,0.3917,0.2667,0.2667,0.3917,0.44,-0.0483,-0.0483,0.2917,0.319,0.4091,0.4882,0.4821,-0.0061,,0.4746,0.4882,0.4839,-0.0043,42,99,0,53,42,46,0.4283,0.2667,0.4368,0.4545,0.4815,0.4538,0.483,0.4836,15,285,242,"{""main_baseline_neutral"": 0.4283}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.4815}","{""main_baseline_neutral"": 0.0067}",-0.0309,,0.4633,0.5,0.495,300,0.8,-0.6,12,3,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.3333,0.6929,-0.0604,0.8947,0.3333,0.4383,0.4,0.4,0.4383,0.4567,-0.0184,-0.0184,0.3378,0.4286,0.4406,0.4904,0.4916,0.0012,,0.5035,0.4904,0.4888,-0.0016,40,81,0,44,40,37,0.45,0.4,0.4526,0.4652,0.4893,0.527,0.4874,0.4866,15,285,244,"{""main_baseline_neutral"": 0.45}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.4893}","{""main_baseline_neutral"": 0.0133}",-0.0161,,0.5017,1.0,0.5117,300,0.6,-0.2,9,6,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,27,75,5,0.2533,0.7457,-0.3219,0.8333,0.2533,0.3683,0.2667,0.2667,0.3683,0.4267,-0.0584,-0.0584,0.2533,0.2982,0.3848,0.4876,0.4779,-0.0097,,0.4636,0.4876,0.4813,-0.0063,50,109,0,49,50,60,0.3967,0.2667,0.4035,0.4239,0.4774,0.4536,0.4786,0.4801,15,285,243,"{""main_baseline_neutral"": 0.3967}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4774}","{""main_baseline_neutral"": 0.01}",-0.0419,,0.45,0.4286,0.4883,300,0.7333,-0.4667,11,4,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.8533,0.8806,0.7612,0.9286,0.8533,0.6167,0.9333,0.9333,0.6167,0.4567,0.16,0.16,0.8767,0.9262,0.5377,0.4897,0.5351,0.0454,,0.6459,0.4897,0.5068,0.0171,36,86,0,54,36,32,0.585,0.9333,0.5667,0.5021,0.5347,0.7013,0.526,0.5063,15,285,239,"{""main_baseline_neutral"": 0.585}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5347}","{""main_baseline_neutral"": 0.0433}",0.081,,0.5883,1.0,0.585,300,0.9333,0.8667,1,14,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,29,75,5,0.3067,0.7353,-0.209,1.0,0.3067,0.4033,0.3333,0.3333,0.4033,0.4167,-0.0134,-0.0134,0.3151,0.3621,0.4132,0.4883,0.4843,-0.004,,0.4859,0.4883,0.4839,-0.0044,50,98,0,50,50,48,0.4117,0.3333,0.4158,0.438,0.4825,0.4839,0.4824,0.4829,15,285,242,"{""main_baseline_neutral"": 0.4117}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.4825}","{""main_baseline_neutral"": 0.0133}",-0.0035,,0.4683,0.5556,0.5,300,0.6667,-0.3333,10,5,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.36,0.6399,0.0875,0.95,0.36,0.4567,0.4667,0.4667,0.4567,0.4367,0.02,0.02,0.3857,0.4636,0.4551,0.4897,0.4946,0.0049,,0.5124,0.4897,0.4906,0.0009,44,70,0,40,44,30,0.46,0.4667,0.4596,0.4816,0.4953,0.5618,0.4918,0.4914,15,285,245,"{""main_baseline_neutral"": 0.46}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.4953}","{""main_baseline_neutral"": 0.0233}",0.0184,,0.4883,1.0,0.5183,300,0.5333,-0.0667,8,7,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
