experiment_family,scenario_name,condition_name,persona_name,agent_persona_name,chat_atmosphere,repeat_index,phase,timestep,agent_id,was_ever_active,active_count,visible_hyperedge_ids,dominant_hyperedge_id,visible_negative_pressure,latent_neg_tendency,final_choice,credible_choice,share_choice,comment_choice,nsb,cb,sb,eb_probe,probe_mode,reason
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_029,True,2,t1_e11|t2_e13,t1_e11,1.0,0.7992,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_030,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5025,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_031,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6939,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_032,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5242,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_033,True,2,t1_e11|t2_e13,t1_e11,1.0,0.6395,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_034,True,3,t1_e11|t2_e13,t1_e11,1.0,0.8877,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_035,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5315,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_036,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6537,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_037,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5405,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_038,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6464,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_039,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6832,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_040,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5783,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_041,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6773,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_042,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6918,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_043,True,1,t1_e11|t2_e13,t1_e11,1.0,0.7014,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_044,True,2,t1_e11|t2_e13,t1_e11,1.0,0.7725,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_045,True,2,t1_e11|t2_e13,t1_e11,1.0,0.6641,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_046,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6825,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_047,True,2,t1_e11|t2_e13,t1_e11,1.0,0.6505,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_048,False,0,t1_e11|t2_e13,t1_e11,1.0,0.538,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_049,True,1,t1_e11|t2_e13,t1_e11,1.0,0.7039,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_050,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6816,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_051,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5343,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_052,True,2,t1_e11|t2_e13,t1_e11,1.0,0.8383,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_053,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5647,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_054,True,2,t1_e11|t2_e13,t1_e11,1.0,0.6577,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_055,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6897,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_056,True,2,t1_e11|t2_e13,t1_e11,1.0,0.772,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_057,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5316,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_058,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6931,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_059,True,3,t1_e11|t2_e13,t1_e11,1.0,0.8752,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_060,True,2,t1_e11|t2_e13,t1_e11,1.0,0.805,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_061,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5276,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_062,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5315,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_063,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5634,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_064,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5522,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_065,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5247,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_066,False,0,t1_e11|t2_e13,t1_e11,1.0,0.542,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_067,False,0,t1_e11|t2_e13,t1_e11,1.0,0.506,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_068,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5932,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_069,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5287,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_070,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5122,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_071,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5627,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_072,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5045,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_073,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5308,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_074,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5715,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_075,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5414,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_076,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5132,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_077,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5402,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_078,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5294,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_079,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5408,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_080,False,0,t1_e11|t2_e13,t1_e11,1.0,0.544,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_081,False,0,t1_e11|t2_e13,t1_e11,1.0,0.4919,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_082,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5872,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_083,False,0,t1_e11|t2_e13,t1_e11,1.0,0.573,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_084,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5441,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_085,False,0,t1_e11|t2_e13,t1_e11,1.0,0.522,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_086,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5121,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_087,False,0,t1_e11|t2_e13,t1_e11,1.0,0.4965,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_088,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5536,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_089,False,0,t1_e11|t2_e13,t1_e11,1.0,0.553,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_090,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5415,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_091,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5149,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_092,True,1,t1_e11|t2_e13,t1_e11,1.0,0.6346,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_093,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5343,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_094,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5245,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_095,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5644,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_096,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5104,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_097,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5623,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_098,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5041,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_099,False,0,t1_e11|t2_e13,t1_e11,1.0,0.546,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_100,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5798,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_101,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5708,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_102,False,0,t1_e11|t2_e13,t1_e11,1.0,0.495,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_103,False,0,t1_e11|t2_e13,t1_e11,1.0,0.4904,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_104,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5816,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_105,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5123,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_106,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5252,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_107,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5704,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_108,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5733,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_109,False,0,t1_e11|t2_e13,t1_e11,1.0,0.4921,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_110,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5858,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_111,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5479,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_112,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5584,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_113,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5345,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_114,False,0,t1_e11|t2_e13,t1_e11,1.0,0.4985,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_115,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5227,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_116,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5369,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_117,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5233,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_118,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5004,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_119,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5733,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_120,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5157,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_121,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5682,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_122,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5579,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_123,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5339,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_124,False,0,t1_e11|t2_e13,t1_e11,1.0,0.588,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_125,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5095,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_126,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5377,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_127,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5296,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_128,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5555,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_129,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5952,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_130,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5534,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,6,terminal,5,agent_131,False,0,t1_e11|t2_e13,t1_e11,1.0,0.5562,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
