experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,75,5,0.9067,0.8853,0.7173,1.5263,0.9067,0.7733,1.0,1.0,0.7733,0.585,0.1883,0.1883,0.9041,0.9911,0.7234,0.5165,0.5677,0.0512,,0.6959,0.5165,0.5383,0.0218,51,164,0,55,51,109,0.7917,1.0,0.7807,0.7459,0.5687,0.7155,0.561,0.5387,15,285,244,"{""main_baseline_neutral"": 0.7917}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5687}","{""main_baseline_neutral"": 0.1333}",0.1384,,0.68,1.0,0.5933,300,1.0,1.0,0,15,0,11,1,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,75,5,0.9333,0.9293,0.8586,0.6667,0.9333,0.795,0.9333,0.9333,0.795,0.6083,0.1867,0.1867,0.9286,1.0,0.753,0.5199,0.5717,0.0518,,0.7218,0.5199,0.541,0.0211,65,177,0,51,65,126,0.795,0.9333,0.7877,0.757,0.5718,0.7369,0.5631,0.5408,15,285,249,"{""main_baseline_neutral"": 0.795}","{""main_baseline_neutral"": 51}","{""main_baseline_neutral"": 0.5718}","{""main_baseline_neutral"": 0.1467}",0.1447,,0.69,1.0,0.5833,300,0.9333,0.8667,1,14,0,11,2,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,75,5,0.9333,0.9218,0.8437,1.087,0.9333,0.8133,1.0,1.0,0.8133,0.6083,0.205,0.205,0.9324,1.0,0.7742,0.5201,0.5738,0.0537,,0.7192,0.5201,0.5433,0.0232,65,188,0,52,65,136,0.795,1.0,0.7842,0.752,0.5711,0.7355,0.5624,0.5403,15,285,248,"{""main_baseline_neutral"": 0.795}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5711}","{""main_baseline_neutral"": 0.1367}",0.1659,,0.695,1.0,0.5883,300,1.0,1.0,0,15,0,7,1,7,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,75,5,0.9467,0.9528,0.9055,0.95,0.9467,0.8183,1.0,1.0,0.8183,0.6283,0.19,0.19,0.9429,0.9909,0.7796,0.5223,0.5739,0.0516,,0.7195,0.5223,0.5413,0.019,77,191,0,54,77,137,0.805,1.0,0.7947,0.7633,0.5732,0.762,0.5632,0.5409,15,285,245,"{""main_baseline_neutral"": 0.805}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5732}","{""main_baseline_neutral"": 0.1533}",0.1513,,0.68,1.0,0.59,300,1.0,1.0,0,15,0,7,2,6,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,75,5,0.96,0.9798,0.9597,0.619,0.96,0.79,1.0,1.0,0.79,0.6167,0.1733,0.1733,0.9595,1.0,0.7439,0.5209,0.5724,0.0515,,0.7193,0.5209,0.5402,0.0193,70,174,0,54,70,120,0.7983,1.0,0.7877,0.7541,0.5734,0.7402,0.5646,0.5413,15,285,246,"{""main_baseline_neutral"": 0.7983}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5734}","{""main_baseline_neutral"": 0.1433}",0.1272,,0.6883,1.0,0.5917,300,1.0,1.0,0,15,0,5,3,7,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,11,75,5,0.9333,0.9351,0.8702,1.375,0.9333,0.8067,1.0,1.0,0.8067,0.6067,0.2,0.2,0.9296,1.0,0.7671,0.5204,0.5718,0.0514,,0.7216,0.5204,0.5411,0.0207,64,184,0,51,64,133,0.8167,1.0,0.807,0.7791,0.5724,0.7628,0.5624,0.5417,15,285,249,"{""main_baseline_neutral"": 0.8167}","{""main_baseline_neutral"": 51}","{""main_baseline_neutral"": 0.5724}","{""main_baseline_neutral"": 0.1433}",0.1604,,0.6767,1.0,0.5867,300,1.0,1.0,0,15,0,7,1,7,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.9333,0.9291,0.8582,1.0833,0.9333,0.7983,1.0,1.0,0.7983,0.6133,0.185,0.185,0.9296,1.0,0.757,0.5204,0.5724,0.052,,0.7242,0.5204,0.5413,0.0209,68,179,0,51,68,128,0.805,1.0,0.7947,0.7651,0.5721,0.7662,0.5618,0.5409,15,285,249,"{""main_baseline_neutral"": 0.805}","{""main_baseline_neutral"": 51}","{""main_baseline_neutral"": 0.5721}","{""main_baseline_neutral"": 0.1367}",0.1437,,0.695,1.0,0.585,300,1.0,1.0,0,15,0,10,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.9067,0.9277,0.7923,0.9565,0.9067,0.82,1.0,1.0,0.82,0.6117,0.2083,0.2083,0.9167,0.9904,0.7843,0.5198,0.5729,0.0531,,0.7125,0.5198,0.5436,0.0238,67,192,0,51,67,141,0.8017,1.0,0.7912,0.7621,0.5707,0.7462,0.5615,0.5414,15,285,248,"{""main_baseline_neutral"": 0.8017}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5707}","{""main_baseline_neutral"": 0.13}",0.1726,,0.7,1.0,0.5833,300,1.0,1.0,0,15,0,8,4,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.9333,0.925,0.85,0.913,0.9333,0.82,1.0,1.0,0.82,0.6133,0.2067,0.2067,0.9296,1.0,0.7823,0.5192,0.5741,0.0549,,0.7198,0.5192,0.5435,0.0243,68,192,0,52,68,140,0.8067,1.0,0.7965,0.7661,0.5723,0.7296,0.564,0.5416,15,285,248,"{""main_baseline_neutral"": 0.8067}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5723}","{""main_baseline_neutral"": 0.15}",0.169,,0.7017,1.0,0.5867,300,1.0,1.0,0,14,0,8,2,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,15,75,5,0.9333,0.9412,0.8824,1.05,0.9333,0.8167,1.0,1.0,0.8167,0.61,0.2067,0.2067,0.9296,1.0,0.7755,0.52,0.5716,0.0516,,0.7089,0.52,0.5408,0.0208,66,190,0,55,66,135,0.81,1.0,0.8,0.7673,0.572,0.7402,0.5632,0.5409,15,285,245,"{""main_baseline_neutral"": 0.81}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.572}","{""main_baseline_neutral"": 0.15}",0.1655,,0.6933,1.0,0.5917,300,1.0,1.0,0,14,0,8,2,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,16,75,5,0.9467,0.9528,0.9055,0.9565,0.9467,0.8167,1.0,1.0,0.8167,0.6133,0.2034,0.2034,0.9437,1.0,0.7782,0.5216,0.5724,0.0508,,0.7218,0.5216,0.541,0.0194,68,190,0,52,68,138,0.8217,1.0,0.8123,0.7843,0.5732,0.7591,0.5634,0.5421,15,285,248,"{""main_baseline_neutral"": 0.8217}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5732}","{""main_baseline_neutral"": 0.1433}",0.1649,,0.6833,1.0,0.5867,300,1.0,1.0,0,15,0,5,5,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,17,75,5,0.92,0.959,0.918,1.0,0.92,0.7933,1.0,1.0,0.7933,0.6017,0.1916,0.1916,0.913,0.9906,0.751,0.5192,0.5709,0.0517,,0.7161,0.5192,0.5398,0.0206,61,176,0,52,61,124,0.78,1.0,0.7684,0.7348,0.5692,0.7544,0.5595,0.5382,15,285,247,"{""main_baseline_neutral"": 0.78}","{""main_baseline_neutral"": 53}","{""main_baseline_neutral"": 0.5692}","{""main_baseline_neutral"": 0.15}",0.1493,,0.68,1.0,0.5867,300,1.0,1.0,0,15,0,8,3,4,0,support_report_2,negative_leaning,high_consensus,5
