experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,1,195,13,0.7846,0.8292,0.6245,1.137,0.7846,0.56,1.0,1.0,0.56,0.385,0.175,0.175,0.7857,0.9082,0.492,0.4834,0.5354,0.052,,0.7288,0.4834,0.4976,0.0142,113,136,0,48,113,88,0.5783,1.0,0.5561,0.5139,0.5373,0.826,0.5221,0.4997,15,285,251,"{""authority_trusting"": 0.385, ""ordinary_user"": 0.555, ""risk_sensitive"": 0.795}","{""authority_trusting"": 16, ""ordinary_user"": 18, ""risk_sensitive"": 15}","{""authority_trusting"": 0.4942, ""ordinary_user"": 0.5322, ""risk_sensitive"": 0.5855}","{""authority_trusting"": 0.08, ""ordinary_user"": 0.1, ""risk_sensitive"": 0.1}",0.107,,0.5517,1.0,0.5617,300,1.0,1.0,0,14,0,8,5,1,0,support_report_2,negative_leaning,high_consensus,13
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,2,225,15,0.4756,0.6989,0.1079,0.8791,0.4756,0.3367,0.4667,0.4667,0.3367,0.3983,-0.0616,-0.0616,0.4856,0.5,0.3093,0.4847,0.4803,-0.0044,,0.539,0.4847,0.4705,-0.0142,113,156,0,38,113,118,0.335,0.4667,0.3281,0.3113,0.4814,0.5706,0.4767,0.4715,15,285,257,"{""authority_trusting"": 0.09, ""ordinary_user"": 0.32, ""risk_sensitive"": 0.595}","{""authority_trusting"": 15, ""ordinary_user"": 15, ""risk_sensitive"": 13}","{""authority_trusting"": 0.4257, ""ordinary_user"": 0.4646, ""risk_sensitive"": 0.554}","{""authority_trusting"": 0.01, ""ordinary_user"": 0.02, ""risk_sensitive"": 0.11}",-0.089,,0.3917,0.5161,0.4883,300,1.0,1.0,6,6,0,8,0,4,0,split,mixed,max_timestep,15
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,3,195,13,0.8821,0.9017,0.8033,0.8264,0.8821,0.6933,1.0,1.0,0.6933,0.3967,0.2966,0.2966,0.8854,0.9608,0.6386,0.4829,0.5749,0.092,,0.8249,0.4829,0.5237,0.0408,118,142,0,47,118,95,0.7167,1.0,0.7018,0.6667,0.5764,0.8921,0.5598,0.5247,15,285,249,"{""authority_trusting"": 0.54, ""ordinary_user"": 0.66, ""risk_sensitive"": 0.95}","{""authority_trusting"": 19, ""ordinary_user"": 16, ""risk_sensitive"": 16}","{""authority_trusting"": 0.5336, ""ordinary_user"": 0.571, ""risk_sensitive"": 0.6248}","{""authority_trusting"": 0.12, ""ordinary_user"": 0.13, ""risk_sensitive"": 0.16}",0.2419,,0.66,1.0,0.5883,300,1.0,1.0,0,15,0,13,2,0,0,support_report_2,negative_leaning,high_consensus,13
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,4,75,5,0.8933,0.909,0.8181,1.3077,0.8933,0.5833,0.9333,0.9333,0.5833,0.3867,0.1966,0.1966,0.8873,0.9592,0.51,0.4835,0.5275,0.044,,0.6569,0.4835,0.5022,0.0187,112,130,0,47,112,83,0.6117,0.9333,0.5947,0.5438,0.5289,0.6926,0.5203,0.5035,15,285,251,"{""authority_trusting"": 0.47, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.78}","{""authority_trusting"": 18, ""ordinary_user"": 17, ""risk_sensitive"": 14}","{""authority_trusting"": 0.4916, ""ordinary_user"": 0.523, ""risk_sensitive"": 0.5722}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.05, ""risk_sensitive"": 0.14}",0.1233,,0.5783,1.0,0.5567,300,1.0,1.0,1,14,0,8,3,4,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,5,75,5,0.9067,0.9297,0.8595,1.0,0.9067,0.58,0.9333,0.9333,0.58,0.4,0.18,0.18,0.913,0.9796,0.502,0.4844,0.5291,0.0447,,0.6678,0.4844,0.5021,0.0177,112,132,0,49,112,83,0.5967,0.9333,0.5789,0.5259,0.5287,0.7233,0.5184,0.5021,15,285,251,"{""authority_trusting"": 0.41, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.795}","{""authority_trusting"": 17, ""ordinary_user"": 17, ""risk_sensitive"": 15}","{""authority_trusting"": 0.4898, ""ordinary_user"": 0.5225, ""risk_sensitive"": 0.5738}","{""authority_trusting"": 0.03, ""ordinary_user"": 0.04, ""risk_sensitive"": 0.14}",0.102,,0.5817,1.0,0.5617,300,1.0,1.0,0,14,0,7,3,4,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,6,105,7,0.8762,0.8803,0.7607,0.8491,0.8762,0.5917,1.0,1.0,0.5917,0.3767,0.215,0.215,0.8776,0.9712,0.5121,0.482,0.5319,0.0499,,0.6868,0.482,0.4994,0.0174,122,113,0,49,122,64,0.59,1.0,0.5684,0.5121,0.5317,0.7612,0.5196,0.499,15,285,248,"{""authority_trusting"": 0.41, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.775}","{""authority_trusting"": 16, ""ordinary_user"": 17, ""risk_sensitive"": 19}","{""authority_trusting"": 0.4902, ""ordinary_user"": 0.5248, ""risk_sensitive"": 0.5801}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.09, ""risk_sensitive"": 0.16}",0.1354,,0.5783,1.0,0.5683,300,1.0,1.0,0,14,0,8,2,4,0,support_report_2,negative_leaning,high_consensus,7
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,7,90,6,0.8778,0.8948,0.7896,1.1842,0.8778,0.5833,1.0,1.0,0.5833,0.3683,0.215,0.215,0.8851,0.9519,0.506,0.4821,0.531,0.0489,,0.673,0.4821,0.5012,0.0191,117,126,0,47,117,79,0.58,1.0,0.5579,0.502,0.5297,0.7508,0.5181,0.5,15,285,248,"{""authority_trusting"": 0.365, ""ordinary_user"": 0.6, ""risk_sensitive"": 0.775}","{""authority_trusting"": 16, ""ordinary_user"": 20, ""risk_sensitive"": 16}","{""authority_trusting"": 0.4878, ""ordinary_user"": 0.5249, ""risk_sensitive"": 0.5766}","{""authority_trusting"": 0.05, ""ordinary_user"": 0.07, ""risk_sensitive"": 0.15}",0.1377,,0.5917,1.0,0.56,300,1.0,1.0,0,15,0,9,2,4,0,support_report_2,negative_leaning,high_consensus,6
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,8,180,12,0.7222,0.7632,0.5093,1.1212,0.7222,0.5183,0.9333,0.9333,0.5183,0.3833,0.135,0.135,0.7267,0.8333,0.4583,0.4828,0.5256,0.0428,,0.6951,0.4828,0.4933,0.0105,118,125,0,40,118,85,0.5067,0.9333,0.4842,0.4504,0.5261,0.8006,0.5117,0.4937,15,285,252,"{""authority_trusting"": 0.305, ""ordinary_user"": 0.515, ""risk_sensitive"": 0.7}","{""authority_trusting"": 17, ""ordinary_user"": 17, ""risk_sensitive"": 14}","{""authority_trusting"": 0.4798, ""ordinary_user"": 0.5175, ""risk_sensitive"": 0.5811}","{""authority_trusting"": 0.03, ""ordinary_user"": 0.08, ""risk_sensitive"": 0.12}",0.075,,0.5367,1.0,0.5533,300,1.0,1.0,1,13,0,4,6,4,0,support_report_2,negative_leaning,high_consensus,12
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,9,225,15,0.7378,0.7737,0.4887,1.0387,0.7378,0.545,0.8667,0.8667,0.545,0.4117,0.1333,0.1333,0.7317,0.8409,0.4941,0.4862,0.5344,0.0482,,0.7435,0.4862,0.4984,0.0122,115,131,0,38,115,93,0.5283,0.8667,0.5105,0.4785,0.5337,0.8116,0.5191,0.4978,15,285,256,"{""authority_trusting"": 0.31, ""ordinary_user"": 0.55, ""risk_sensitive"": 0.725}","{""authority_trusting"": 16, ""ordinary_user"": 15, ""risk_sensitive"": 13}","{""authority_trusting"": 0.4818, ""ordinary_user"": 0.5341, ""risk_sensitive"": 0.5852}","{""authority_trusting"": 0.05, ""ordinary_user"": 0.11, ""risk_sensitive"": 0.12}",0.0824,,0.5433,0.9697,0.5533,300,1.0,1.0,2,12,0,9,4,1,0,support_report_2,negative_leaning,max_timestep,15
persona_supplement,influenza_a,high_interaction,balanced_persona_mix,balanced_persona_mix,none,10,75,5,0.9333,0.9398,0.8796,1.04,0.9333,0.5933,1.0,1.0,0.5933,0.3967,0.1966,0.1966,0.9296,0.99,0.514,0.4847,0.5314,0.0467,,0.6747,0.4847,0.5027,0.018,104,128,0,49,104,79,0.615,1.0,0.5947,0.54,0.5311,0.7079,0.5218,0.5034,15,285,250,"{""authority_trusting"": 0.48, ""ordinary_user"": 0.575, ""risk_sensitive"": 0.79}","{""authority_trusting"": 19, ""ordinary_user"": 15, ""risk_sensitive"": 16}","{""authority_trusting"": 0.494, ""ordinary_user"": 0.5251, ""risk_sensitive"": 0.5743}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.06, ""risk_sensitive"": 0.16}",0.1173,,0.5883,1.0,0.5633,300,1.0,1.0,0,15,0,9,0,6,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,1,75,5,0.92,0.9349,0.8698,1.0,0.92,0.59,0.9333,0.9333,0.59,0.4167,0.1733,0.1733,0.9189,0.97,0.514,0.4842,0.5262,0.042,,0.6547,0.4842,0.5005,0.0163,110,138,0,47,110,91,0.5967,0.9333,0.5789,0.52,0.5262,0.6973,0.5172,0.5001,15,285,250,"{""authority_trusting"": 0.415, ""ordinary_user"": 0.57, ""risk_sensitive"": 0.805}","{""authority_trusting"": 18, ""ordinary_user"": 16, ""risk_sensitive"": 16}","{""authority_trusting"": 0.4891, ""ordinary_user"": 0.5165, ""risk_sensitive"": 0.5728}","{""authority_trusting"": 0.01, ""ordinary_user"": 0.05, ""risk_sensitive"": 0.15}",0.0973,,0.5933,1.0,0.5517,300,1.0,1.0,1,14,0,10,0,5,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,2,75,5,0.9467,0.9267,0.8267,0.5833,0.9467,0.6167,1.0,1.0,0.6167,0.3783,0.2384,0.2384,0.9452,0.9902,0.5402,0.4833,0.532,0.0487,,0.6667,0.4833,0.5045,0.0212,119,132,0,50,119,82,0.615,1.0,0.5947,0.5382,0.5323,0.7016,0.5234,0.5046,15,285,249,"{""authority_trusting"": 0.455, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.805}","{""authority_trusting"": 17, ""ordinary_user"": 17, ""risk_sensitive"": 17}","{""authority_trusting"": 0.4964, ""ordinary_user"": 0.5257, ""risk_sensitive"": 0.5749}","{""authority_trusting"": 0.03, ""ordinary_user"": 0.06, ""risk_sensitive"": 0.16}",0.1619,,0.6,1.0,0.5617,300,1.0,1.0,0,15,0,8,2,5,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,3,105,7,0.8476,0.8567,0.6942,1.2364,0.8476,0.55,1.0,1.0,0.55,0.3883,0.1617,0.1617,0.8351,0.94,0.472,0.4828,0.5246,0.0418,,0.6693,0.4828,0.4956,0.0128,107,120,0,44,107,76,0.5667,1.0,0.5439,0.488,0.5251,0.7399,0.5138,0.4966,15,285,250,"{""authority_trusting"": 0.405, ""ordinary_user"": 0.565, ""risk_sensitive"": 0.73}","{""authority_trusting"": 18, ""ordinary_user"": 15, ""risk_sensitive"": 17}","{""authority_trusting"": 0.484, ""ordinary_user"": 0.5205, ""risk_sensitive"": 0.5707}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.08, ""risk_sensitive"": 0.12}",0.0837,,0.555,1.0,0.555,300,1.0,1.0,0,15,0,12,0,3,0,support_report_2,negative_leaning,high_consensus,7
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,4,75,5,0.9333,0.9438,0.8876,0.9167,0.9333,0.5967,0.9333,0.9333,0.5967,0.3833,0.2134,0.2134,0.9452,0.9902,0.5161,0.4833,0.5315,0.0482,,0.6695,0.4833,0.5033,0.02,120,136,0,50,120,86,0.6083,0.9333,0.5912,0.5321,0.5314,0.7054,0.5222,0.5036,15,285,249,"{""authority_trusting"": 0.435, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.805}","{""authority_trusting"": 17, ""ordinary_user"": 17, ""risk_sensitive"": 17}","{""authority_trusting"": 0.4925, ""ordinary_user"": 0.5261, ""risk_sensitive"": 0.5756}","{""authority_trusting"": 0.03, ""ordinary_user"": 0.06, ""risk_sensitive"": 0.16}",0.1328,,0.5883,1.0,0.565,300,1.0,1.0,0,14,0,9,1,4,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,5,225,15,0.8356,0.8929,0.7721,0.9827,0.8356,0.6783,0.8667,0.8667,0.6783,0.3867,0.2916,0.2916,0.8389,0.9519,0.621,0.4849,0.5735,0.0886,,0.8253,0.4849,0.5207,0.0358,108,129,0,47,108,82,0.7,0.8667,0.6912,0.6492,0.5748,0.8757,0.559,0.5215,15,285,248,"{""authority_trusting"": 0.54, ""ordinary_user"": 0.64, ""risk_sensitive"": 0.92}","{""authority_trusting"": 17, ""ordinary_user"": 18, ""risk_sensitive"": 17}","{""authority_trusting"": 0.5351, ""ordinary_user"": 0.5691, ""risk_sensitive"": 0.6202}","{""authority_trusting"": 0.12, ""ordinary_user"": 0.12, ""risk_sensitive"": 0.17}",0.2343,,0.6383,1.0,0.585,300,1.0,1.0,2,12,0,8,4,2,0,support_report_2,negative_leaning,max_timestep,15
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,6,75,5,0.92,0.9318,0.8636,1.0435,0.92,0.555,1.0,1.0,0.555,0.3817,0.1733,0.1733,0.9167,0.9712,0.4677,0.4799,0.5213,0.0414,,0.6454,0.4799,0.4953,0.0154,111,127,0,49,111,78,0.585,1.0,0.5632,0.498,0.5223,0.6976,0.5131,0.4958,15,285,248,"{""authority_trusting"": 0.42, ""ordinary_user"": 0.58, ""risk_sensitive"": 0.755}","{""authority_trusting"": 16, ""ordinary_user"": 18, ""risk_sensitive"": 18}","{""authority_trusting"": 0.4872, ""ordinary_user"": 0.5134, ""risk_sensitive"": 0.5664}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.02, ""risk_sensitive"": 0.12}",0.086,,0.575,1.0,0.5533,300,1.0,1.0,0,15,0,9,0,6,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,7,195,13,0.8154,0.857,0.7104,1.1589,0.8154,0.5933,0.9333,0.9333,0.5933,0.3767,0.2166,0.2166,0.8011,0.9318,0.5352,0.4832,0.5485,0.0653,,0.7935,0.4832,0.5064,0.0232,124,130,0,38,124,92,0.6,0.9333,0.5825,0.5488,0.5487,0.8684,0.5319,0.5059,15,285,256,"{""authority_trusting"": 0.435, ""ordinary_user"": 0.56, ""risk_sensitive"": 0.805}","{""authority_trusting"": 15, ""ordinary_user"": 15, ""risk_sensitive"": 14}","{""authority_trusting"": 0.5077, ""ordinary_user"": 0.5408, ""risk_sensitive"": 0.5977}","{""authority_trusting"": 0.1, ""ordinary_user"": 0.11, ""risk_sensitive"": 0.14}",0.1585,,0.585,1.0,0.5633,300,1.0,1.0,1,14,0,6,6,3,0,support_report_2,negative_leaning,high_consensus,13
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,8,75,5,0.9467,0.9536,0.9072,0.72,0.9467,0.6217,1.0,1.0,0.6217,0.3867,0.235,0.235,0.9452,0.99,0.548,0.4835,0.5342,0.0507,,0.6713,0.4835,0.5067,0.0232,108,135,0,49,108,86,0.625,1.0,0.6053,0.552,0.5314,0.716,0.5217,0.5036,15,285,250,"{""authority_trusting"": 0.47, ""ordinary_user"": 0.585, ""risk_sensitive"": 0.82}","{""authority_trusting"": 16, ""ordinary_user"": 17, ""risk_sensitive"": 17}","{""authority_trusting"": 0.4931, ""ordinary_user"": 0.5236, ""risk_sensitive"": 0.5777}","{""authority_trusting"": 0.05, ""ordinary_user"": 0.05, ""risk_sensitive"": 0.17}",0.1613,,0.61,1.0,0.5667,300,1.0,1.0,0,15,0,9,4,2,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,9,75,5,0.92,0.9289,0.8578,0.9167,0.92,0.5733,0.9333,0.9333,0.5733,0.4117,0.1616,0.1616,0.9167,0.9804,0.49,0.4856,0.5279,0.0423,,0.6642,0.4856,0.5,0.0144,97,138,0,49,97,89,0.5733,0.9333,0.5544,0.492,0.5271,0.6779,0.5192,0.4996,15,285,249,"{""authority_trusting"": 0.415, ""ordinary_user"": 0.575, ""risk_sensitive"": 0.73}","{""authority_trusting"": 18, ""ordinary_user"": 16, ""risk_sensitive"": 17}","{""authority_trusting"": 0.4889, ""ordinary_user"": 0.5224, ""risk_sensitive"": 0.57}","{""authority_trusting"": 0.01, ""ordinary_user"": 0.06, ""risk_sensitive"": 0.17}",0.0783,,0.5617,1.0,0.5617,300,1.0,1.0,1,14,0,5,6,4,0,support_report_2,negative_leaning,high_consensus,5
persona_supplement,mycoplasma_pneumonia,high_interaction,balanced_persona_mix,balanced_persona_mix,none,10,75,5,0.9467,0.9524,0.9048,0.7407,0.9467,0.61,1.0,1.0,0.61,0.3883,0.2217,0.2217,0.9467,0.9792,0.5397,0.4843,0.531,0.0467,,0.6754,0.4843,0.5035,0.0192,121,126,0,46,121,80,0.5983,1.0,0.5772,0.5238,0.5319,0.7304,0.5215,0.5043,15,285,252,"{""authority_trusting"": 0.47, ""ordinary_user"": 0.565, ""risk_sensitive"": 0.76}","{""authority_trusting"": 18, ""ordinary_user"": 14, ""risk_sensitive"": 16}","{""authority_trusting"": 0.496, ""ordinary_user"": 0.5258, ""risk_sensitive"": 0.574}","{""authority_trusting"": 0.02, ""ordinary_user"": 0.08, ""risk_sensitive"": 0.16}",0.1514,,0.5933,1.0,0.5567,300,1.0,1.0,0,15,0,7,2,6,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,1,75,5,0.9333,0.9337,0.8675,0.8421,0.9333,0.795,1.0,1.0,0.795,0.615,0.18,0.18,0.9324,0.9911,0.75,0.5201,0.5712,0.0511,,0.7074,0.5201,0.54,0.0199,69,177,0,55,69,122,0.815,1.0,0.8053,0.7766,0.573,0.7241,0.565,0.5423,15,285,244,"{""baseline_open"": 0.815}","{""baseline_open"": 56}","{""baseline_open"": 0.573}","{""baseline_open"": 0.14}",0.135,,0.6833,1.0,0.59,300,1.0,1.0,0,15,0,7,8,0,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,2,75,5,0.9333,0.9351,0.8702,0.9091,0.9333,0.7917,1.0,1.0,0.7917,0.615,0.1767,0.1767,0.9296,1.0,0.747,0.5214,0.5719,0.0505,,0.7141,0.5214,0.5414,0.02,69,175,0,53,69,122,0.8117,1.0,0.8018,0.7713,0.573,0.7401,0.5642,0.5418,15,285,247,"{""baseline_open"": 0.8117}","{""baseline_open"": 53}","{""baseline_open"": 0.573}","{""baseline_open"": 0.1467}",0.132,,0.69,1.0,0.5883,300,1.0,1.0,0,15,0,13,1,1,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,3,90,6,0.8667,0.8705,0.7156,0.9429,0.8667,0.7517,1.0,1.0,0.7517,0.6117,0.14,0.14,0.8605,0.9727,0.702,0.5195,0.5657,0.0462,,0.7054,0.5195,0.5344,0.0149,67,151,0,52,67,99,0.765,1.0,0.7526,0.7184,0.5669,0.7686,0.5563,0.5357,15,285,245,"{""baseline_open"": 0.765}","{""baseline_open"": 55}","{""baseline_open"": 0.5669}","{""baseline_open"": 0.1}",0.0903,,0.65,1.0,0.5867,300,1.0,1.0,0,15,0,8,7,0,0,support_report_2,negative_leaning,high_consensus,6
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,4,75,5,0.9467,0.9631,0.9262,1.1111,0.9467,0.7983,1.0,1.0,0.7983,0.6067,0.1916,0.1916,0.9444,1.0,0.751,0.5202,0.5723,0.0521,,0.7078,0.5202,0.5405,0.0203,64,179,0,57,64,122,0.815,1.0,0.8053,0.7737,0.5738,0.7259,0.5658,0.5417,15,285,243,"{""baseline_open"": 0.815}","{""baseline_open"": 57}","{""baseline_open"": 0.5738}","{""baseline_open"": 0.1633}",0.1443,,0.7,1.0,0.5933,300,1.0,1.0,0,15,0,7,8,0,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,5,75,5,0.9333,0.9297,0.8593,0.8182,0.9333,0.8033,1.0,1.0,0.8033,0.6217,0.1816,0.1816,0.9333,0.9906,0.7632,0.5211,0.5725,0.0514,,0.7158,0.5211,0.5418,0.0207,73,182,0,52,73,130,0.7933,1.0,0.7825,0.751,0.5721,0.7597,0.5622,0.5409,15,285,247,"{""baseline_open"": 0.7933}","{""baseline_open"": 53}","{""baseline_open"": 0.5721}","{""baseline_open"": 0.16}",0.1415,,0.6983,1.0,0.5867,300,1.0,1.0,0,15,0,7,2,6,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,6,75,5,0.9733,0.9895,0.979,0.4211,0.9733,0.81,1.0,1.0,0.81,0.605,0.205,0.205,0.9718,1.0,0.7664,0.5187,0.5735,0.0548,,0.7175,0.5187,0.5405,0.0218,63,186,0,56,63,130,0.7883,1.0,0.7772,0.7398,0.5734,0.7493,0.5641,0.5402,15,285,244,"{""baseline_open"": 0.7883}","{""baseline_open"": 56}","{""baseline_open"": 0.5734}","{""baseline_open"": 0.16}",0.1614,,0.6667,1.0,0.5933,300,1.0,1.0,0,13,0,6,3,4,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,7,75,5,0.9067,0.9083,0.8165,1.2727,0.9067,0.755,1.0,1.0,0.755,0.6017,0.1533,0.1533,0.9028,0.9906,0.7045,0.5188,0.5647,0.0459,,0.703,0.5188,0.535,0.0162,61,153,0,52,61,101,0.7583,1.0,0.7456,0.7085,0.5634,0.7357,0.5543,0.5341,15,285,247,"{""baseline_open"": 0.7583}","{""baseline_open"": 53}","{""baseline_open"": 0.5634}","{""baseline_open"": 0.0967}",0.1028,,0.6467,1.0,0.5883,300,1.0,1.0,0,15,0,7,1,7,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,8,75,5,0.96,0.964,0.928,0.5909,0.96,0.8067,1.0,1.0,0.8067,0.6217,0.185,0.185,0.9583,1.0,0.7652,0.5194,0.5725,0.0531,,0.72,0.5194,0.5408,0.0214,73,184,0,53,73,131,0.7967,1.0,0.786,0.753,0.5729,0.765,0.5628,0.5408,15,285,247,"{""baseline_open"": 0.7967}","{""baseline_open"": 53}","{""baseline_open"": 0.5729}","{""baseline_open"": 0.1533}",0.1435,,0.6783,1.0,0.59,300,1.0,1.0,0,15,0,12,0,3,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,9,75,5,0.92,0.9333,0.8666,0.8947,0.92,0.7683,1.0,1.0,0.7683,0.6317,0.1366,0.1366,0.9155,0.9732,0.7213,0.5229,0.5675,0.0446,,0.6976,0.5229,0.5377,0.0148,79,161,0,53,79,108,0.76,1.0,0.7474,0.7111,0.5666,0.7149,0.5588,0.537,15,285,244,"{""baseline_open"": 0.76}","{""baseline_open"": 56}","{""baseline_open"": 0.5666}","{""baseline_open"": 0.12}",0.0896,,0.675,1.0,0.5883,300,1.0,1.0,0,15,0,10,1,4,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,negative_leaning,10,75,5,0.9333,0.9218,0.8437,0.913,0.9333,0.785,1.0,1.0,0.785,0.6267,0.1583,0.1583,0.9306,1.0,0.7399,0.5214,0.5719,0.0505,,0.7246,0.5214,0.5399,0.0185,76,171,0,52,76,119,0.795,1.0,0.7842,0.752,0.5716,0.747,0.5624,0.5403,15,285,248,"{""baseline_open"": 0.795}","{""baseline_open"": 52}","{""baseline_open"": 0.5716}","{""baseline_open"": 0.16}",0.1132,,0.6767,1.0,0.5883,300,1.0,1.0,0,15,0,8,5,2,0,support_report_2,negative_leaning,high_consensus,5
atmosphere_supplement,influenza_a,high_interaction,baseline_open,single_persona,positive_leaning,1,225,15,0.4578,0.7717,-0.0027,1.1429,0.4578,0.1883,1.0,1.0,0.1883,0.325,-0.1367,-0.1367,0.4591,0.4507,0.107,0.4701,0.4528,-0.0173,,0.506,0.4701,0.4363,-0.0338,105,241,0,61,105,180,0.1717,1.0,0.1281,0.0742,0.4546,0.6686,0.4433,0.4394,15,285,229,"{""baseline_open"": 0.1717}","{""baseline_open"": 71}","{""baseline_open"": 0.4546}","{""baseline_open"": 0.0333}",-0.218,,0.27,0.4074,0.4583,300,1.0,1.0,0,15,0,8,7,0,0,support_report_2,negative_leaning,max_timestep,15
