experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.8933,0.8993,0.7986,1.6471,0.8933,0.69,1.0,1.0,0.69,0.445,0.245,0.245,0.8873,0.9828,0.6198,0.4916,0.5479,0.0563,,0.6697,0.4916,0.5187,0.0271,39,114,0,56,39,58,0.6567,1.0,0.6386,0.5785,0.5467,0.6917,0.5391,0.518,15,285,242,"{""main_baseline_neutral"": 0.6567}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5467}","{""main_baseline_neutral"": 0.0567}",0.1748,,0.6133,1.0,0.5917,300,1.0,1.0,0,14,0,6,6,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.1867,0.8352,-0.6165,1.5,0.1867,0.32,0.0667,0.0667,0.32,0.4383,-0.1183,-0.1183,0.2059,0.1909,0.349,0.4884,0.466,-0.0224,,0.4341,0.4884,0.4731,-0.0153,39,122,0,48,39,74,0.31,0.0667,0.3228,0.3449,0.4648,0.4168,0.4674,0.4711,15,285,245,"{""main_baseline_neutral"": 0.31}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.4648}","{""main_baseline_neutral"": 0.0}",-0.0893,,0.4033,0.0,0.4733,300,0.9167,-0.8333,11,1,0,5,3,4,0,support_report_1,positive_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.8933,0.9027,0.8054,1.4,0.8933,0.6833,1.0,1.0,0.6833,0.4467,0.2366,0.2366,0.8857,0.9818,0.6163,0.4903,0.5521,0.0618,,0.6832,0.4903,0.5227,0.0324,38,110,0,53,38,57,0.6717,1.0,0.6544,0.602,0.5523,0.733,0.5428,0.5231,15,285,245,"{""main_baseline_neutral"": 0.6717}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5523}","{""main_baseline_neutral"": 0.0767}",0.1696,,0.6117,1.0,0.5883,300,1.0,1.0,0,13,0,8,3,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,15,75,5,0.88,0.8985,0.797,1.8571,0.88,0.63,1.0,1.0,0.63,0.44,0.19,0.19,0.8824,0.9672,0.5439,0.4901,0.536,0.0459,,0.6432,0.4901,0.5087,0.0186,46,92,0,61,46,31,0.6017,1.0,0.5807,0.5084,0.5381,0.6578,0.5318,0.5106,15,285,239,"{""main_baseline_neutral"": 0.6017}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5381}","{""main_baseline_neutral"": 0.0233}",0.1039,,0.6,1.0,0.595,300,1.0,1.0,0,13,0,5,6,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,16,90,6,0.7444,0.882,0.564,2.0741,0.7444,0.585,1.0,1.0,0.585,0.4283,0.1567,0.1567,0.7436,0.9127,0.4979,0.4873,0.5244,0.0371,,0.6162,0.4873,0.4999,0.0126,47,83,0,56,47,27,0.58,1.0,0.5579,0.4979,0.5248,0.6704,0.5172,0.4997,15,285,237,"{""main_baseline_neutral"": 0.58}","{""main_baseline_neutral"": 63}","{""main_baseline_neutral"": 0.5248}","{""main_baseline_neutral"": 0.03}",0.0696,,0.59,1.0,0.5683,300,1.0,1.0,0,13,0,8,1,4,0,support_report_2,negative_leaning,high_consensus,6
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,17,225,15,0.3067,0.738,-0.2901,0.7748,0.3067,0.21,0.2,0.2,0.21,0.465,-0.255,-0.255,0.301,0.2095,0.2102,0.49,0.4457,-0.0443,,0.4223,0.49,0.4533,-0.0367,33,200,0,69,33,131,0.1983,0.2,0.1982,0.2035,0.447,0.4111,0.4489,0.4547,15,285,226,"{""main_baseline_neutral"": 0.1983}","{""main_baseline_neutral"": 74}","{""main_baseline_neutral"": 0.447}","{""main_baseline_neutral"": 0.0167}",-0.2548,,0.315,0.2,0.4517,300,0.75,-0.5,9,3,0,8,3,1,0,support_report_1,positive_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,18,90,6,0.8111,0.8262,0.6411,1.5,0.8111,0.6383,1.0,1.0,0.6383,0.455,0.1833,0.1833,0.8372,0.9052,0.5744,0.4918,0.5421,0.0503,,0.6588,0.4918,0.5141,0.0223,33,103,0,55,33,48,0.6133,1.0,0.593,0.5351,0.5417,0.7439,0.5311,0.5134,15,285,242,"{""main_baseline_neutral"": 0.6133}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5417}","{""main_baseline_neutral"": 0.06}",0.1194,,0.6,1.0,0.585,300,1.0,1.0,0,14,0,4,9,1,0,support_report_2,negative_leaning,high_consensus,6
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,19,225,15,0.3644,0.6832,-0.1436,0.6405,0.3644,0.0717,0.4667,0.4667,0.0717,0.4467,-0.375,-0.375,0.3299,0.2153,0.0263,0.4918,0.4183,-0.0735,,0.4192,0.4918,0.418,-0.0738,44,285,0,69,44,216,0.0633,0.4667,0.0421,0.0044,0.4166,0.3935,0.4178,0.4164,15,285,228,"{""main_baseline_neutral"": 0.0633}","{""main_baseline_neutral"": 72}","{""main_baseline_neutral"": 0.4166}","{""main_baseline_neutral"": 0.03}",-0.4204,,0.14,0.1452,0.3383,300,0.6154,-0.2308,8,5,0,5,1,7,0,support_report_1,positive_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,20,75,5,0.8,0.7906,0.5451,1.9444,0.8,0.65,1.0,1.0,0.65,0.4433,0.2067,0.2067,0.7826,0.9386,0.5823,0.4877,0.5401,0.0524,,0.646,0.4877,0.5152,0.0275,42,96,0,54,42,42,0.6183,1.0,0.5982,0.5432,0.5408,0.6831,0.5334,0.516,15,285,243,"{""main_baseline_neutral"": 0.6183}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5408}","{""main_baseline_neutral"": 0.0467}",0.139,,0.5983,1.0,0.5833,300,1.0,1.0,0,13,0,4,4,5,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,21,210,14,0.5429,0.785,0.207,1.3431,0.5429,0.375,0.8667,0.8667,0.375,0.45,-0.075,-0.075,0.5714,0.5822,0.3084,0.4901,0.4908,0.0007,,0.5713,0.4901,0.465,-0.0251,42,151,0,64,42,87,0.3467,0.8667,0.3193,0.2775,0.4894,0.702,0.4782,0.4637,15,285,227,"{""main_baseline_neutral"": 0.3467}","{""main_baseline_neutral"": 73}","{""main_baseline_neutral"": 0.4894}","{""main_baseline_neutral"": 0.0467}",-0.1416,,0.4567,0.8333,0.525,300,1.0,1.0,0,12,1,10,3,0,0,support_report_2,negative_leaning,high_consensus,14
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,22,90,6,0.8778,0.8606,0.6989,1.2667,0.8778,0.6867,0.9333,0.9333,0.6867,0.425,0.2617,0.2617,0.8778,0.9833,0.6125,0.4878,0.5526,0.0648,,0.684,0.4878,0.5198,0.032,61,112,0,58,61,54,0.6667,0.9333,0.6526,0.5896,0.5542,0.745,0.5442,0.5213,15,285,240,"{""main_baseline_neutral"": 0.6667}","{""main_baseline_neutral"": 60}","{""main_baseline_neutral"": 0.5542}","{""main_baseline_neutral"": 0.0867}",0.1875,,0.62,1.0,0.5933,300,0.9333,0.8667,1,14,0,9,0,6,0,support_report_2,negative_leaning,high_consensus,6
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,23,165,11,0.2242,0.826,-0.5396,0.5625,0.2242,0.1633,0.0,0.0,0.1633,0.4433,-0.28,-0.28,0.1958,0.1594,0.1645,0.4915,0.4353,-0.0562,,0.39,0.4915,0.4488,-0.0427,40,220,0,65,40,155,0.1533,0.0,0.1614,0.1537,0.4358,0.3204,0.4418,0.4491,15,285,231,"{""main_baseline_neutral"": 0.1533}","{""main_baseline_neutral"": 69}","{""main_baseline_neutral"": 0.4358}","{""main_baseline_neutral"": 0.0067}",-0.2788,,0.275,0.1143,0.4333,300,1.0,-1.0,13,0,0,7,2,4,0,support_report_1,positive_leaning,high_consensus,11
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.8267,0.8557,0.7113,1.625,0.8267,0.675,1.0,1.0,0.675,0.4533,0.2217,0.2217,0.8243,0.9407,0.61,0.4906,0.5428,0.0522,,0.6465,0.4906,0.5175,0.0269,40,109,0,54,40,55,0.6333,1.0,0.614,0.556,0.5431,0.7021,0.5348,0.5173,15,285,241,"{""main_baseline_neutral"": 0.6333}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5431}","{""main_baseline_neutral"": 0.0333}",0.1567,,0.6033,1.0,0.5833,300,1.0,1.0,0,15,0,3,10,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,25,75,5,0.8,0.8562,0.6591,1.7647,0.8,0.6233,0.9333,0.9333,0.6233,0.4517,0.1716,0.1716,0.8169,0.931,0.5496,0.492,0.5372,0.0452,,0.6375,0.492,0.5131,0.0211,39,82,0,56,39,26,0.6033,0.9333,0.586,0.531,0.5381,0.6851,0.5304,0.5134,15,285,242,"{""main_baseline_neutral"": 0.6033}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5381}","{""main_baseline_neutral"": 0.0267}",0.0979,,0.59,1.0,0.585,300,0.9231,0.8462,1,12,0,5,6,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9135,0.827,1.05,0.9067,0.7483,1.0,1.0,0.7483,0.4433,0.305,0.305,0.9028,0.9818,0.6959,0.4901,0.5622,0.0721,,0.6948,0.4901,0.5325,0.0424,34,149,0,53,34,96,0.7233,1.0,0.7088,0.6653,0.5615,0.7282,0.5528,0.5311,15,285,245,"{""main_baseline_neutral"": 0.7233}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5615}","{""main_baseline_neutral"": 0.11}",0.2526,,0.6483,1.0,0.5883,300,1.0,1.0,0,13,0,8,3,2,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,27,225,15,0.4533,0.7239,0.0275,1.08,0.4533,0.27,0.6,0.6,0.27,0.4483,-0.1783,-0.1783,0.4663,0.3667,0.2378,0.4904,0.4742,-0.0162,,0.5163,0.4904,0.4602,-0.0302,35,186,0,68,35,118,0.2817,0.6,0.2649,0.2511,0.4739,0.5796,0.4683,0.4597,15,285,225,"{""main_baseline_neutral"": 0.2817}","{""main_baseline_neutral"": 75}","{""main_baseline_neutral"": 0.4739}","{""main_baseline_neutral"": 0.0533}",-0.2105,,0.3833,0.5667,0.5,300,0.6667,0.3333,4,8,0,4,6,2,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,28,225,15,0.5333,0.7564,0.2148,1.5302,0.5333,0.4067,0.4667,0.4667,0.4067,0.4433,-0.0366,-0.0366,0.5459,0.5197,0.3683,0.4906,0.4995,0.0089,,0.5642,0.4906,0.4775,-0.0131,46,134,0,69,46,65,0.4017,0.4667,0.3982,0.3728,0.4989,0.6604,0.4904,0.4766,15,285,224,"{""main_baseline_neutral"": 0.4017}","{""main_baseline_neutral"": 76}","{""main_baseline_neutral"": 0.4989}","{""main_baseline_neutral"": 0.06}",-0.075,,0.4817,0.7917,0.5283,300,0.5714,-0.1429,8,6,0,6,6,2,0,support_report_1,positive_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,29,225,15,0.4711,0.7552,-0.0672,1.0267,0.4711,0.12,0.8667,0.8667,0.12,0.4483,-0.3283,-0.3283,0.4592,0.42,0.02,0.4892,0.4308,-0.0584,,0.4821,0.4892,0.4137,-0.0755,39,282,0,66,39,216,0.1117,0.8667,0.0719,0.0022,0.4311,0.6208,0.4211,0.4148,15,285,225,"{""main_baseline_neutral"": 0.1117}","{""main_baseline_neutral"": 75}","{""main_baseline_neutral"": 0.4311}","{""main_baseline_neutral"": 0.0433}",-0.4283,,0.1617,0.2388,0.3667,300,0.8667,0.7333,2,13,0,7,7,1,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.84,0.843,0.6859,0.9412,0.84,0.6483,1.0,1.0,0.6483,0.425,0.2233,0.2233,0.8451,0.9397,0.5785,0.4897,0.542,0.0523,,0.6498,0.4897,0.5161,0.0264,55,93,0,53,55,40,0.6217,1.0,0.6018,0.5475,0.5417,0.7293,0.5319,0.5158,15,285,242,"{""main_baseline_neutral"": 0.6217}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5417}","{""main_baseline_neutral"": 0.0433}",0.1535,,0.5967,1.0,0.585,300,1.0,1.0,0,14,0,9,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,105,7,0.8571,0.8621,0.6987,0.8372,0.8571,0.785,1.0,1.0,0.785,0.435,0.35,0.35,0.8515,0.9677,0.7374,0.4909,0.5732,0.0823,,0.7086,0.4909,0.538,0.0471,47,171,0,58,47,113,0.7833,1.0,0.7719,0.7374,0.5732,0.7714,0.5628,0.5371,15,285,238,"{""main_baseline_neutral"": 0.7833}","{""main_baseline_neutral"": 62}","{""main_baseline_neutral"": 0.5732}","{""main_baseline_neutral"": 0.1233}",0.3024,,0.6883,1.0,0.595,300,1.0,1.0,0,15,0,10,0,5,0,support_report_2,negative_leaning,high_consensus,7
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.9067,0.9135,0.827,0.9474,0.9067,0.7333,1.0,1.0,0.7333,0.4483,0.285,0.285,0.9028,0.9732,0.6783,0.49,0.5617,0.0717,,0.6916,0.49,0.5319,0.0419,39,140,0,53,39,87,0.735,1.0,0.7211,0.6803,0.562,0.7197,0.5537,0.5317,15,285,244,"{""main_baseline_neutral"": 0.735}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.562}","{""main_baseline_neutral"": 0.1233}",0.23,,0.6483,1.0,0.5883,300,1.0,1.0,0,15,0,5,5,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,75,5,0.9067,0.9135,0.827,1.8889,0.9067,0.69,1.0,1.0,0.69,0.4467,0.2433,0.2433,0.9014,0.9825,0.6214,0.4894,0.553,0.0636,,0.6805,0.4894,0.5231,0.0337,38,118,0,57,38,61,0.675,1.0,0.6579,0.6008,0.5535,0.7296,0.5442,0.5242,15,285,243,"{""main_baseline_neutral"": 0.675}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5535}","{""main_baseline_neutral"": 0.0667}",0.1747,,0.6267,1.0,0.5933,300,1.0,1.0,0,15,0,8,3,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.9067,0.9135,0.827,1.05,0.9067,0.73,1.0,1.0,0.73,0.4383,0.2917,0.2917,0.9028,0.9727,0.6755,0.49,0.5609,0.0709,,0.6935,0.49,0.5311,0.0411,47,140,0,54,47,86,0.725,1.0,0.7105,0.6694,0.5608,0.7336,0.5517,0.531,15,285,245,"{""main_baseline_neutral"": 0.725}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5608}","{""main_baseline_neutral"": 0.0967}",0.2372,,0.6433,1.0,0.5883,300,1.0,1.0,0,15,0,9,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,90,6,0.9,0.9155,0.831,1.2069,0.9,0.7367,1.0,1.0,0.7367,0.455,0.2817,0.2817,0.8889,0.9754,0.6757,0.4916,0.5652,0.0736,,0.703,0.4916,0.5301,0.0385,33,142,0,58,33,84,0.7417,1.0,0.7281,0.682,0.5662,0.7793,0.555,0.5317,15,285,239,"{""main_baseline_neutral"": 0.7417}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5662}","{""main_baseline_neutral"": 0.1167}",0.2207,,0.645,1.0,0.5967,300,1.0,1.0,0,13,0,6,5,2,0,support_report_2,negative_leaning,high_consensus,6
